newspaper,year,month,day,page,article,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__abomentions,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__nonabospeeches,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__misc,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__control,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__abomentions,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__nonabospeeches,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__misc,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__control,"bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__abomentions","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__nonabospeeches","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__misc","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__control","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__abomentions","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__nonabospeeches","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__misc","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__control"
LEMR,1846,11,28,0002,002,0.506948,25.931685,0.005044,73.556323,0.000000,0.000000,99.985166,0.014834,0.000000,0.000000,99.999653,0.000347,0.000012,0.000000,1.784745,98.215243
LEMR,1846,11,28,0005,013,17.290033,81.516186,0.014368,1.179413,2.048739,42.263240,0.000029,55.687992,67.142783,30.037357,0.000000,2.819861,2.599685,0.183831,0.011657,97.204827
LEMR,1846,11,28_S,0006,017,0.016819,48.463176,0.000129,51.519876,0.047599,75.364086,0.000000,24.588315,0.000000,0.000000,99.975611,0.024388,0.000003,0.005312,0.000000,99.994685
LEMR,1846,12,05,0002,002,0.148361,10.453965,0.000186,89.397488,0.021523,41.186994,0.000000,58.791483,0.000000,0.000000,99.926744,0.073256,0.000010,0.000487,0.000000,99.999503
LEMR,1846,12,05,0003,003,0.272850,40.224065,0.007667,59.495418,0.071998,91.862220,0.000000,8.065782,0.000000,0.000000,99.999791,0.000209,0.000406,0.018746,0.000000,99.980847
LEMR,1846,12,05_S,0002,003,0.016819,48.463176,0.000129,51.519876,0.000083,8.505174,0.000000,91.494743,0.000007,9.449467,55.990221,34.560305,0.000000,0.001024,0.000000,99.998976
LEMR,1846,12,05_S,0001,002,22.822848,77.107990,0.007931,0.061232,1.677095,63.324336,0.000000,34.998569,90.869931,2.571073,0.000000,6.558996,65.728351,0.370741,0.000937,33.899970
LEMR,1846,12,05_S,0003,009,46.541681,53.187777,0.268849,0.001693,2.495387,95.819151,0.000000,1.685462,23.018780,76.981217,0.000000,0.000003,88.348533,10.712275,0.004406,0.934785
LEMR,1846,12,12,0005,012,57.673460,42.246293,0.074952,0.005295,0.160784,33.627295,0.000000,66.211921,10.459430,89.462436,0.000000,0.078134,5.053626,2.196544,0.004816,92.745013
LEMR,1846,12,12_S,0003,014,5.028221,84.234316,0.000337,10.737126,0.003971,66.728469,0.000001,33.267559,0.000000,0.000000,99.999993,0.000007,0.000125,0.005426,0.000001,99.994447
LEMR,1846,12,19,0003,003,0.165410,61.272174,0.004459,38.557957,0.000625,0.070415,0.439120,99.489840,0.000000,0.000000,99.997363,0.002637,0.000013,0.000120,0.001501,99.998365
LEMR,1846,12,19_S,0002,003,0.047077,74.375046,0.000403,25.577475,0.002304,93.649165,0.000000,6.348530,0.000000,0.000000,100.000000,0.000000,0.000001,0.017152,0.000000,99.982848
LEMR,1846,12,26,0003,003,0.958652,27.151895,0.027949,71.861505,0.000000,0.000000,99.999972,0.000028,0.000000,0.000000,100.000000,0.000000,0.000305,0.000029,87.949592,12.050073
LEMR,1846,12,26,0007,017,0.689298,98.423051,0.001762,0.885889,53.594054,41.773666,0.000000,4.632280,0.006860,99.991384,0.000000,0.001755,0.585081,20.663602,0.000206,78.751112
LEMR,1846,12,26,0007,020,99.818786,0.005196,0.176015,0.000004,0.000146,0.000221,99.982387,0.017246,95.216072,0.000173,4.783709,0.000046,0.148248,0.000034,99.851115,0.000602
LEMR,1846,12,26_S,0003,013,0.123052,70.268576,0.002214,29.606157,0.008930,99.977165,0.000000,0.013905,0.000001,0.000013,99.949286,0.050701,0.000740,0.292183,0.000013,99.707064
LEMR,1847,01,02,0003,003,0.563832,54.013484,0.127813,45.294872,0.240886,1.506523,0.101537,98.151054,0.000000,0.000000,99.989694,0.010306,0.000188,0.000301,0.003504,99.996007
LEMR,1847,01,02,0005,012,65.634549,34.320322,0.040921,0.004209,4.379278,94.362169,0.000002,1.258551,12.022370,87.942071,0.000000,0.035559,83.907457,0.772682,0.041814,15.278047
LEMR,1847,01,02_S,0003,014,70.653023,28.228814,1.114787,0.003375,2.787669,6.850894,0.000051,90.361385,4.902242,3.121436,90.606090,1.370232,74.897646,0.056151,5.310246,19.735957
LEMR,1847,01,09,0008,032,0.683430,92.434112,0.006176,6.876283,0.785455,90.716198,0.000000,8.498346,99.426890,0.017453,0.000000,0.555657,0.049522,0.037162,0.000443,99.912873
LEMR,1847,01,09_S,0004,016,58.416930,38.964545,1.985721,0.632804,0.034142,94.084469,0.000000,5.881388,0.000529,99.990413,0.000000,0.009058,0.002814,0.076197,0.000006,99.920984
LEMR,1847,01,09_S,0002,005,1.598479,98.317128,0.022568,0.061825,10.816893,80.672755,0.000032,8.510320,65.376417,34.427596,0.000455,0.195532,1.712559,17.479478,0.099831,80.708132
LEMR,1847,01,09_S,0001,002,0.050607,56.868765,0.000327,43.080302,0.012638,5.091186,0.000247,94.895929,0.000000,0.000000,99.999900,0.000100,0.000004,0.000188,0.000008,99.999801
LEMR,1847,01,23,0003,003,0.523277,0.371899,0.440030,98.664793,0.000294,6.003472,0.000001,93.996232,0.000000,0.000000,100.000000,0.000000,0.000003,0.000026,0.000029,99.999942
LEMR,1847,01,23_S,0002,003,0.084776,66.223222,0.000349,33.691652,0.465683,67.256269,0.022303,32.255745,0.000000,0.000000,100.000000,0.000000,0.000057,0.053685,0.000103,99.946155
LEMR,1847,01,23_S,0003,004,0.778734,98.998368,0.020657,0.202241,2.731671,58.786199,0.004069,38.478060,0.000000,0.000000,100.000000,0.000000,3.046286,15.830715,0.599618,80.523382
LEMR,1847,01,23_S,0001,002,3.628580,95.987871,0.342670,0.040878,0.092098,0.005344,99.331827,0.570731,30.762338,0.382335,68.832893,0.022434,29.959648,0.066561,42.886039,27.087753
LEMR,1847,01,30,0002,002,0.035735,50.141325,0.000137,49.822802,0.003441,13.062299,0.000000,86.934260,0.000000,0.000044,62.972224,37.027732,0.000001,0.000831,0.000000,99.999168
LEMR,1847,01,30_S,0001,004,0.009767,41.695157,0.000219,58.294857,71.431952,5.179212,0.000000,23.388836,0.013389,98.545603,0.000000,1.441008,0.000049,0.002159,0.000000,99.997793
LEMR,1847,01,30_S,0002,006,0.419141,91.225033,0.005384,8.350442,7.298114,83.514911,7.219529,1.967446,0.000000,0.000000,100.000000,0.000000,0.010643,0.084098,0.530192,99.375068
LEMR,1847,02,13,0006,015,0.031412,31.349841,0.000091,68.618655,0.022352,60.269808,0.000000,39.707840,0.000000,0.000000,96.802706,3.197294,0.000003,0.003597,0.000000,99.996400
LEMR,1847,02,13,0004,005,82.131823,17.342301,0.249176,0.276700,2.029801,96.789446,0.000000,1.180753,83.121112,16.868939,0.000000,0.009948,43.487009,0.661744,0.029625,55.821622
LEMR,1847,02,13,0004,009,0.016819,48.463176,0.000129,51.519876,69.466073,25.275821,0.000000,5.258105,0.004755,88.400964,0.000000,11.594281,0.000227,0.012356,0.000000,99.987417
LEMR,1847,02,13_S,0002,003,0.073916,81.177008,0.000404,18.748673,0.037445,19.968822,0.000033,79.993700,0.000000,0.506785,98.671048,0.822167,0.000061,0.002009,0.000013,99.997917
LEMR,1847,02,13_S,0001,002,98.977668,0.955384,0.052139,0.014810,0.039193,99.587508,0.000000,0.373299,0.000053,0.252643,99.720838,0.026465,1.565974,55.198411,0.000930,43.234686
LEMR,1847,02,20,0003,003,22.855577,7.055272,4.362637,65.726514,0.000005,0.000154,99.625821,0.374019,0.000000,0.000000,99.999996,0.000004,0.000013,0.000009,0.203170,99.796809
LEMR,1847,02,20_S,0002,006,0.203352,90.890352,0.005193,8.901103,0.007763,46.332603,0.000000,53.659634,0.000000,2.515428,97.456286,0.028286,0.000039,0.020965,0.000002,99.978994
LEMR,1847,02,27,0002,002,0.022527,73.086597,0.000383,26.890493,0.008466,22.066311,69.536125,8.389098,0.000000,0.000002,0.000000,99.999998,0.000001,0.003705,0.009327,99.986967
LEMR,1847,03,06,0001,001,0.249887,22.780499,0.001911,76.967703,0.005485,55.061929,0.000000,44.932586,0.000000,0.005085,99.952172,0.042743,0.000003,0.000308,0.000000,99.999689
LEMR,1847,03,06_S,0002,005,0.531693,96.475275,0.001296,2.991736,0.000024,8.975072,21.602826,69.422078,0.000000,0.000000,100.000000,0.000000,0.000006,0.004352,0.073534,99.922108
LEMR,1847,03,06_S,0003,011,63.958574,34.548364,1.158535,0.334527,0.005696,84.739092,0.000001,15.255212,14.707522,83.693325,0.000000,1.599153,0.265433,2.405654,0.088233,97.240680
LEMR,1847,03,13_S,0001,001,7.382556,89.435244,2.366728,0.815472,0.146008,0.576462,1.046776,98.230754,88.653338,0.041665,0.819997,10.485000,0.013861,0.001615,0.159266,99.825258
LEMR,1847,03,13_S,0002,005,2.096104,96.218478,0.019761,1.665658,0.424650,3.983403,0.006405,95.585542,0.000000,0.000000,100.000000,0.000000,0.008802,0.088155,0.025793,99.877250
LEMR,1847,03,20,0002,002,0.007088,18.102857,0.000163,81.889892,0.361814,0.243152,84.193230,15.201804,0.000000,0.000000,99.999961,0.000039,0.000010,0.000114,0.001240,99.998636
LEMR,1847,03,20,0003,003,0.604063,75.269953,0.012674,24.113311,1.686472,9.588511,0.001014,88.724004,0.000000,0.000000,99.885633,0.114367,0.000153,0.000525,0.000075,99.999246
LEMR,1847,03,20_S,0003,011,96.876927,2.889771,0.060887,0.172414,3.595719,96.377886,0.000021,0.026374,10.008866,1.118240,0.000013,88.872882,45.201957,10.672560,1.132380,42.993104
LEMR,1847,03,20_S,0004,015,0.287683,12.512730,0.003163,87.196424,0.762562,0.018834,99.208446,0.010158,0.000000,0.000000,100.000000,0.000000,0.034212,0.010889,3.527087,96.427812
LEMR,1847,03,27,0004,005,43.946587,55.898185,0.004788,0.150439,1.094293,98.801473,0.000000,0.104234,70.154490,29.845466,0.000000,0.000045,18.292335,23.006079,0.000531,58.701055
LEMR,1847,04,03,0002,002,0.035735,50.141325,0.000137,49.822802,0.027226,40.758557,0.000006,59.214211,0.000000,0.000000,98.176799,1.823201,0.000002,0.001528,0.000001,99.998469
LEMR,1847,04,03,0007,025,0.055177,65.032717,0.001063,34.911044,0.000308,8.832384,0.022837,91.144471,0.000000,0.001526,99.998474,0.000000,0.000004,0.004368,0.000430,99.995199
LEMR,1847,04,10_S,0002,005,0.040957,16.267702,0.000124,83.691218,0.112144,99.728112,0.000000,0.159744,0.000002,0.011102,99.988838,0.000058,0.000108,0.072151,0.000000,99.927740
LEMR,1847,04,17,0001,001,0.089022,15.509559,0.000129,84.401290,0.040653,36.983459,0.000003,62.975885,0.000000,0.000000,98.808801,1.191199,0.000012,0.000438,0.000000,99.999549
LEMR,1847,04,17,0003,003,0.034073,26.320570,0.000622,73.644735,0.001926,99.584942,0.000000,0.413131,0.000000,0.000000,99.995728,0.004272,0.000003,0.026269,0.000001,99.973727
LEMR,1847,04,24,0001,001,0.080107,11.569216,0.000468,88.350209,0.020357,11.186617,0.000001,88.793025,0.000000,0.000001,87.754873,12.245126,0.000003,0.000216,0.000000,99.999781
LEMR,1847,04,24_S,0002,004,0.035541,80.157394,0.000386,19.806680,0.000001,0.099706,0.004187,99.896106,0.000000,0.000000,100.000000,0.000000,0.000000,0.000339,0.000165,99.999496
LEMR,1847,04,24_S,0001,002,0.021877,12.873713,0.000194,87.104216,0.000029,0.000000,99.999970,0.000001,0.000000,0.000000,100.000000,0.000000,0.002563,0.000144,2.623535,97.373758
LEMR,1847,04,24_S,0003,005,0.016819,48.463176,0.000129,51.519876,17.558852,10.818634,11.387105,60.235409,0.000000,0.000000,100.000000,0.000000,0.000007,0.001098,0.000350,99.998544
LEMR,1847,05,01,0001,001,1.966824,38.613889,0.007684,59.411602,87.613003,11.711965,0.000000,0.675032,0.000000,0.000051,0.000000,99.999949,0.069587,0.029343,0.000007,99.901062
LEMR,1847,05,22,0002,002,0.042942,3.421348,0.000793,96.534917,0.006126,47.817674,0.057156,52.119044,0.000000,0.000000,99.934154,0.065846,0.000003,0.000442,0.000120,99.999435
LEMR,1847,06,05,0003,003,4.632982,17.974758,0.082413,77.309846,0.228268,48.968985,1.977995,48.824753,0.000002,0.009052,90.590680,9.400266,0.000144,0.000533,0.006339,99.992984
LEMR,1847,06,05,0008,031,88.274460,11.646364,0.067828,0.011349,76.314228,23.347349,0.100606,0.237817,0.044298,94.672227,5.283474,0.000001,14.088861,82.284373,1.405082,2.221684
LEMR,1847,06,05_S,0002,002,0.397463,97.988322,0.008075,1.606140,9.690201,89.118578,0.000000,1.191221,0.000000,0.879426,99.107196,0.013378,0.049152,1.061306,0.000223,98.889318
LEMR,1847,07,24_S,0002,005,0.110890,4.767139,0.000435,95.121536,0.000150,0.068081,0.279672,99.652097,0.000000,0.000000,100.000000,0.000000,0.000000,0.000018,0.000006,99.999976
LEMR,1847,07,31_S,0001,001,18.346900,81.228755,0.114366,0.309980,0.243206,98.051228,0.003167,1.702399,0.000000,0.000000,100.000000,0.000000,4.762124,10.712411,0.092906,84.432559
LEMR,1847,07,31_S,0004,015,0.031412,31.349841,0.000091,68.618655,0.032920,56.426090,0.000116,43.540875,0.000000,0.000000,100.000000,0.000000,0.000003,0.005651,0.000006,99.994340
LEMR,1847,08,07,0008,031,5.561731,94.025158,0.254919,0.158192,0.020256,18.596390,0.000082,81.383273,0.000000,0.000000,100.000000,0.000000,0.008235,1.740671,0.024026,98.227068
LEMR,1847,08,07_S,0002,002,0.534288,99.319505,0.060890,0.085318,71.766734,22.973589,0.000028,5.259648,0.000000,0.000000,100.000000,0.000000,5.428501,1.718931,0.011258,92.841310
LEMR,1847,08,07_S,0004,007,0.066731,88.737947,0.000426,11.194896,0.092981,84.201879,0.000001,15.705139,0.000000,0.000011,99.999989,0.000000,0.000259,0.077057,0.000014,99.922670
LEMR,1847,08,07_S,0009,028,0.716081,98.963613,0.038261,0.282045,0.145651,53.381856,38.894939,7.577554,0.000000,0.000000,99.999999,0.000001,0.154360,2.459520,16.759563,80.626558
LEMR,1847,08,14,0001,001,0.053937,57.800176,0.003597,42.142290,21.183215,72.895691,0.024401,5.896693,0.000000,0.000005,97.450525,2.549471,0.000512,0.010119,0.005084,99.984286
LEMR,1847,08,14_S,0002,003,0.035541,80.157394,0.000386,19.806680,0.008054,70.242872,0.000012,29.749062,0.000000,0.000000,100.000000,0.000000,0.000006,0.019055,0.000022,99.980917
LEMR,1847,08,21_S,0003,011,96.280805,1.377542,1.029404,1.312250,99.919464,0.034629,0.001911,0.043997,0.041487,0.194164,99.764342,0.000007,49.691996,0.201424,1.992201,48.114380
LEMR,1847,08,28_S,0001,001,0.047334,66.855994,0.000497,33.096175,0.000000,0.006860,88.727543,11.265597,0.000000,0.000000,99.994347,0.005653,0.000000,0.000191,0.076577,99.923232
LEMR,1847,08,28_S,0006,025,2.877866,94.995008,0.019724,2.107402,53.598713,46.009153,0.000007,0.392128,11.910209,88.089773,0.000000,0.000018,12.790664,8.044005,0.031601,79.133730
LEMR,1847,09,04_S,0002,002,0.016819,48.463176,0.000129,51.519876,71.425320,27.532731,0.000000,1.041949,0.001102,57.642718,0.000000,42.356180,0.000155,0.010413,0.000000,99.989431
LEMR,1847,09,11_S,0001,001,72.825068,13.412263,12.281896,1.480772,0.010631,2.934386,94.710206,2.344776,0.000000,0.000000,99.978411,0.021589,0.007732,0.014475,0.650268,99.327526
LEMR,1847,09,18,0003,003,0.005132,3.953847,0.001250,96.039770,0.159359,1.795231,0.000007,98.045402,0.000000,0.000000,97.007443,2.992557,0.000002,0.000031,0.000002,99.999965
LEMR,1847,10,02_S,0002,006,71.241902,26.749163,0.113371,1.895565,95.264540,4.679343,0.000001,0.056116,29.715007,70.284991,0.000000,0.000002,97.554608,0.608124,0.011257,1.826011
LEMR,1847,10,09_S,0003,014,85.277135,14.066586,0.616883,0.039395,0.023571,78.505455,0.000000,21.470974,0.071729,99.926589,0.000000,0.001682,6.716861,37.245881,0.004363,56.032895
LEMR,1847,10,16,0003,003,1.321183,20.860988,0.057388,77.760442,0.000301,31.494765,0.000123,68.504811,0.000000,0.000000,99.999998,0.000002,0.000006,0.000449,0.000080,99.999465
LEMR,1847,10,16,0004,010,81.824321,17.830469,0.344799,0.000411,0.130496,99.069838,0.000000,0.799666,9.157029,90.842971,0.000000,0.000000,62.390822,37.506304,0.001073,0.101801
LEMR,1847,10,23,0003,003,0.043724,8.832195,0.126368,90.997713,0.058393,1.338629,0.082053,98.520924,0.000000,0.000001,99.766981,0.233018,0.000010,0.000250,0.042650,99.957089
LEMR,1847,10,23,0007,027,0.013845,28.578197,0.000331,71.407627,77.523586,21.961513,0.000000,0.514901,0.019314,99.455599,0.000000,0.525087,0.003962,0.008386,0.000004,99.987649
LEMR,1847,10,23,0004,011,90.809755,9.169733,0.020438,0.000075,0.023571,78.505455,0.000000,21.470974,0.118404,99.881596,0.000000,0.000000,4.067730,59.009092,0.000071,36.923107
LEMR,1847,10,23_S,0003,014,0.320777,77.681395,0.001940,21.995888,66.119582,20.132867,0.000001,13.747550,3.908680,95.929344,0.000000,0.161976,0.033863,0.079386,0.000184,99.886567
LEMR,1847,10,30_S,0001,001,0.010514,19.832831,0.001406,80.155249,2.488383,0.053356,97.453407,0.004854,1.013314,87.210772,1.122914,10.653000,0.002659,0.000842,0.011542,99.984957
LEMR,1847,11,13,0002,002,0.009767,41.695157,0.000219,58.294857,0.021261,5.532435,0.034899,94.411405,0.000000,0.000001,54.458422,45.541577,0.000000,0.000970,0.000026,99.999004
LEMR,1847,11,13,0001,001,0.164512,15.650825,0.006468,84.178195,12.619779,31.057037,0.000151,56.323032,0.000004,0.018974,89.354264,10.626758,0.000619,0.004982,0.000139,99.994259
LEMR,1847,11,13,0007,025,0.248382,94.858003,0.000349,4.893267,36.073564,44.655192,0.000001,19.271243,98.782152,1.217840,0.000000,0.000008,0.246869,0.771691,0.000029,98.981412
LEMR,1847,11,13_S,0002,005,0.008665,22.129759,0.001398,77.860178,0.019181,99.842656,0.000000,0.138163,0.000002,0.054067,99.252449,0.693482,0.000115,0.022722,0.000003,99.977160
LEMR,1847,11,20,0004,008,47.678330,48.963417,2.841188,0.517065,23.282715,72.338003,0.000001,4.379282,91.631769,8.368195,0.000000,0.000036,93.205073,4.164444,0.224904,2.405579
LEMR,1847,11,20,0006,020,96.300576,3.604325,0.095028,0.000072,0.047599,75.364086,0.000000,24.588315,94.692748,5.307014,0.000000,0.000238,21.592178,74.566835,0.037952,3.803035
LEMR,1847,11,20_S,0001,001,29.490906,47.900673,22.533781,0.074640,90.447590,7.579397,0.037357,1.935656,0.009959,0.000838,93.851388,6.137815,0.367017,0.381085,0.021790,99.230109
LEMR,1847,11,27_S,0001,001,2.258693,97.625514,0.013086,0.102707,0.012494,1.544127,0.004716,98.438662,0.000436,0.073147,99.921359,0.005058,0.403027,8.146647,0.612421,90.837905
LEMR,1847,12,04,0001,001,0.076808,1.795283,0.001297,98.126612,5.554527,3.721131,86.597275,4.127067,0.020508,0.496771,0.000019,99.482703,0.000106,0.000073,0.000289,99.999532
LEMR,1847,12,04,0007,029,0.009767,41.695157,0.000219,58.294857,0.118218,2.983675,0.001139,96.896968,0.000000,0.000001,99.999997,0.000002,0.000007,0.000131,0.000004,99.999857
LEMR,1847,12,04_S,0002,006,1.199861,74.740568,0.054462,24.005108,9.220424,73.503957,0.000273,17.275346,0.000000,0.000000,100.000000,0.000000,0.001302,0.045996,0.001100,99.951602
LEMR,1847,12,24_S,0002,005,0.095292,19.386234,0.000315,80.518159,0.009847,34.493363,0.000000,65.496789,0.000000,0.000000,100.000000,0.000000,0.000008,0.002904,0.000001,99.997087
LEMR,1848,01,08,0003,003,0.008268,14.524555,0.007130,85.460046,0.000108,0.007568,1.577273,98.415052,0.000000,0.000000,100.000000,0.000000,0.000000,0.000007,0.003517,99.996476
LEMR,1848,01,08,0007,021,0.016819,48.463176,0.000129,51.519876,0.011585,97.821736,0.000000,2.166679,0.000000,0.000000,100.000000,0.000000,0.000002,0.021198,0.000000,99.978799
LEMR,1848,01,08_S,0001,003,0.020849,43.340679,0.000235,56.638238,0.015007,9.607627,0.000001,90.377364,0.000000,0.000000,100.000000,0.000000,0.000001,0.000321,0.000000,99.999678
LEMR,1848,01,15,0003,003,0.019795,11.181660,0.002237,88.796308,0.000913,5.397646,0.000001,94.601440,0.000000,0.000000,99.934101,0.065899,0.000000,0.000058,0.000003,99.999938
LEMR,1848,01,15_S,0004,017,8.649957,90.339734,0.051467,0.958842,0.012664,0.002841,98.502380,1.482116,0.000055,0.000086,0.000000,99.999858,0.000343,0.000203,0.270120,99.729334
LEMR,1848,01,15_S,0001,002,0.021877,12.873713,0.000194,87.104216,0.000096,0.162247,93.335746,6.501911,0.000000,0.000000,100.000000,0.000000,0.000000,0.000168,0.002659,99.997173
LEMR,1848,01,15_S,0001,001,0.016819,48.463176,0.000129,51.519876,0.023156,64.106087,0.000002,35.870756,0.000000,0.017233,99.982056,0.000710,0.000001,0.007026,0.000001,99.992972
LEMR,1848,01,15_S,0003,009,95.405997,2.974205,1.575063,0.044735,0.021523,41.186994,0.000000,58.791483,6.422823,93.559212,0.000000,0.017966,0.059634,0.048706,0.000054,99.891606
LEMR,1848,01,22,0001,001,2.310694,41.746386,0.041592,55.901328,0.650196,3.472330,0.000014,95.877459,0.000079,0.003030,99.688998,0.307893,0.000302,0.000108,0.000052,99.999539
LEMR,1848,01,22,0008,027,1.294012,98.678841,0.008209,0.018938,0.798678,71.957238,0.000225,27.243859,0.000000,0.000000,100.000000,0.000000,1.348756,10.018381,0.250799,88.382063
LEMR,1848,01,22,0005,015,0.022527,73.086597,0.000383,26.890493,51.293659,16.874323,0.000026,31.831993,0.012166,96.198736,0.000000,3.789099,0.000243,0.002898,0.000001,99.996859
LEMR,1848,01,22_S,0001,002,0.051314,15.466153,0.000495,84.482037,0.127944,25.888564,0.000000,73.983492,0.000000,0.000000,100.000000,0.000000,0.000008,0.000625,0.000000,99.999367
LEMR,1848,01,29,0008,035,0.361019,56.663543,0.002296,42.973143,2.007571,97.801813,0.164013,0.026604,0.000000,0.000000,100.000000,0.000000,0.003484,0.302713,0.023710,99.670093
LEMR,1848,01,29,0004,010,82.625022,17.147400,0.209572,0.018006,0.307673,81.753745,0.000000,17.938581,61.473871,38.526129,0.000000,0.000000,9.260430,58.391547,0.000997,32.347026
LEMR,1848,01,29_S,0002,002,0.134782,97.509448,0.001206,2.354564,0.142466,0.283053,34.921840,64.652641,0.000000,0.000000,100.000000,0.000000,0.041449,0.043837,1.432317,98.482397
LEMR,1848,01,29_S,0003,008,0.036263,92.087561,0.000875,7.875301,0.000449,71.867122,0.000000,28.132429,0.000000,0.011871,99.426953,0.561175,0.000001,0.035970,0.000005,99.964025
LEMR,1848,01,29_S,0001,001,0.009767,41.695157,0.000219,58.294857,7.395699,1.900363,0.007151,90.696787,0.000000,0.000000,100.000000,0.000000,0.000012,0.000391,0.000025,99.999573
LEMR,1848,02,05,0002,002,0.095292,19.386234,0.000315,80.518159,0.000436,67.167183,0.000217,32.832164,0.000000,0.000000,99.999279,0.000721,0.000001,0.001522,0.000016,99.998461
LEMR,1848,02,05,0005,012,1.124939,98.346333,0.014208,0.514520,96.250683,1.106187,0.000001,2.643130,93.402174,6.586298,0.000000,0.011528,40.621445,0.334997,0.016810,59.026748
LEMR,1848,02,05_S,0001,001,0.371937,51.026488,0.030826,48.570749,0.097032,4.041715,0.000011,95.861241,0.000000,0.000000,99.999468,0.000532,0.000135,0.000615,0.000001,99.999249
LEMR,1848,02,12,0003,003,0.022527,73.086597,0.000383,26.890493,0.012217,0.481343,0.000015,99.506425,0.000000,0.005840,97.322845,2.671316,0.000000,0.000154,0.000002,99.999843
LEMR,1848,02,12_S,0002,007,36.065619,0.117117,63.816672,0.000592,0.000001,0.000000,99.999999,0.000000,0.000000,0.000000,100.000000,0.000000,0.039985,0.000013,99.959950,0.000053
